"Well","ROX","FAM","VIC","Marker_name"
"O08","1908.0","404.0","1281.0","M8 (3).txt"
"P08","2828.0","646.0","1183.0","M8 (3).txt"
"A09","2432.0","17946.0","2757.0","M8 (3).txt"
"B09","2381.0","16773.0","2627.0","M8 (3).txt"
"C09","2402.0","1719.0","9105.0","M8 (3).txt"
"D09","2453.0","1495.0","9581.0","M8 (3).txt"
"E09","2160.0","2850.0","1064.0","M8 (3).txt"
"F09","2323.0","2875.0","5780.0","M8 (3).txt"
"G09","2597.0","5882.0","10036.0","M8 (3).txt"
"H09","2604.0","4238.0","10051.0","M8 (3).txt"
"I09","2292.0","4274.0","1202.0","M8 (3).txt"
"J09","2368.0","261.0","4436.0","M8 (3).txt"
"K09","2551.0","17087.0","4006.0","M8 (3).txt"
"L09","2536.0","17738.0","2346.0","M8 (3).txt"
"M09","2496.0","3799.0","5291.0","M8 (3).txt"
"N09","2532.0","5964.0","4914.0","M8 (3).txt"
"O09","2538.0","1238.0","1098.0","M8 (3).txt"
"P09","2694.0","607.0","1099.0","M8 (3).txt"
"A10","2712.0","19366.0","3178.0","M8 (3).txt"
"B10","2512.0","17515.0","3647.0","M8 (3).txt"
"C10","2492.0","1530.0","9698.0","M8 (3).txt"
"D10","2510.0","1485.0","9773.0","M8 (3).txt"
"E10","2407.0","4406.0","5676.0","M8 (3).txt"
"F10","2420.0","4416.0","5257.0","M8 (3).txt"
"G10","2618.0","4411.0","10204.0","M8 (3).txt"
"H10","2583.0","3370.0","10013.0","M8 (3).txt"
"I10","2327.0","433.0","3122.0","M8 (3).txt"
"J10","2141.0","538.0","928.0","M8 (3).txt"
"K10","2533.0","18093.0","2438.0","M8 (3).txt"
"L10","2595.0","17861.0","3363.0","M8 (3).txt"
"M10","2403.0","6515.0","2333.0","M8 (3).txt"
"N10","2236.0","540.0","933.0","M8 (3).txt"
"O10","2146.0","563.0","937.0","M8 (3).txt"
"P10","2867.0","632.0","1168.0","M8 (3).txt"
"A11","3019.0","21041.0","4117.0","M8 (3).txt"
"B11","2567.0","17957.0","3832.0","M8 (3).txt"
"C11","2557.0","1730.0","9895.0","M8 (3).txt"
"D11","2600.0","1685.0","10118.0","M8 (3).txt"
"E11","2579.0","2934.0","7641.0","M8 (3).txt"
"F11","2425.0","2452.0","4446.0","M8 (3).txt"
"G11","2618.0","5749.0","10089.0","M8 (3).txt"
"H11","2568.0","4840.0","9831.0","M8 (3).txt"
"I11","2260.0","2908.0","1121.0","M8 (3).txt"
"J11","2159.0","515.0","1030.0","M8 (3).txt"
"K11","2629.0","12445.0","9708.0","M8 (3).txt"
"L11","2797.0","11737.0","10429.0","M8 (3).txt"
"M11","2236.0","4540.0","1136.0","M8 (3).txt"
"N11","2245.0","3034.0","1080.0","M8 (3).txt"
"O11","2308.0","560.0","847.0","M8 (3).txt"
"P11","2750.0","605.0","1132.0","M8 (3).txt"
"A12","2840.0","19558.0","4342.0","M8 (3).txt"
"B12","2454.0","17404.0","2697.0","M8 (3).txt"
"C12","2464.0","1620.0","9506.0","M8 (3).txt"
"D12","2520.0","1674.0","9951.0","M8 (3).txt"
"E12","2196.0","3532.0","1134.0","M8 (3).txt"
"F12","2423.0","6230.0","4498.0","M8 (3).txt"
"G12","2529.0","5010.0","9749.0","M8 (3).txt"
"H12","2714.0","5784.0","10460.0","M8 (3).txt"
"I12","2433.0","365.0","4736.0","M8 (3).txt"
"J12","2164.0","506.0","945.0","M8 (3).txt"
"K12","2662.0","11389.0","10000.0","M8 (3).txt"
"L12","2744.0","13172.0","10223.0","M8 (3).txt"
"M12","2233.0","2387.0","1069.0","M8 (3).txt"
"N12","2199.0","541.0","915.0","M8 (3).txt"
"O12","2329.0","539.0","974.0","M8 (3).txt"
"P12","2669.0","602.0","1097.0","M8 (3).txt"
"A13","2462.0","503.0","1151.0","M8 (3).txt"
"B13","2167.0","4533.0","1127.0","M8 (3).txt"
"C13","2462.0","122.0","8578.0","M8 (3).txt"
"D13","2376.0","115.0","6074.0","M8 (3).txt"
"E13","2191.0","2512.0","1082.0","M8 (3).txt"
"F13","2381.0","9031.0","1423.0","M8 (3).txt"
"G13","2606.0","4532.0","10073.0","M8 (3).txt"
"H13","2603.0","5056.0","9870.0","M8 (3).txt"
"I13","2717.0","16372.0","7178.0","M8 (3).txt"
"J13","2570.0","16088.0","5560.0","M8 (3).txt"
"K13","2624.0","11207.0","9693.0","M8 (3).txt"
"L13","2787.0","14575.0","9959.0","M8 (3).txt"
"M13","2387.0","6551.0","1290.0","M8 (3).txt"
"N13","2508.0","4943.0","4902.0","M8 (3).txt"
"O13","2364.0","589.0","999.0","M8 (3).txt"
"P13","2623.0","584.0","1079.0","M8 (3).txt"
"A14","2086.0","452.0","999.0","M8 (3).txt"
"B14","2147.0","4346.0","1112.0","M8 (3).txt"
"C14","2248.0","1356.0","5637.0","M8 (3).txt"
"D14","2051.0","321.0","2702.0","M8 (3).txt"
"E14","2144.0","2962.0","4331.0","M8 (3).txt"
"F14","2105.0","530.0","902.0","M8 (3).txt"
"G14","2562.0","4946.0","9941.0","M8 (3).txt"
"H14","2524.0","5498.0","9702.0","M8 (3).txt"
"I14","2811.0","16553.0","8562.0","M8 (3).txt"
"J14","2616.0","16347.0","6571.0","M8 (3).txt"
"K14","2623.0","12531.0","9803.0","M8 (3).txt"
"L14","2629.0","12177.0","9651.0","M8 (3).txt"
"M14","2374.0","2955.0","3205.0","M8 (3).txt"
"N14","2306.0","547.0","968.0","M8 (3).txt"
"O14","2477.0","547.0","1026.0","M8 (3).txt"
"P14","2825.0","619.0","1136.0","M8 (3).txt"
"A15","2613.0","18030.0","2722.0","M8 (3).txt"
"B15","2322.0","15810.0","2332.0","M8 (3).txt"
"C15","2329.0","1260.0","8982.0","M8 (3).txt"
"D15","2396.0","1199.0","9452.0","M8 (3).txt"
"E15","2512.0","9281.0","9514.0","M8 (3).txt"
"F15","2446.0","6013.0","9369.0","M8 (3).txt"
"G15","2504.0","3649.0","9599.0","M8 (3).txt"
"H15","2506.0","5042.0","9594.0","M8 (3).txt"
"I15","2769.0","15434.0","9746.0","M8 (3).txt"
"J15","2028.0","528.0","890.0","M8 (3).txt"
"K15","2545.0","13672.0","8888.0","M8 (3).txt"
"L15","2544.0","12952.0","8895.0","M8 (3).txt"
"M15","2663.0","8981.0","9990.0","M8 (3).txt"
"N15","2814.0","9073.0","10400.0","M8 (3).txt"
"O15","2305.0","578.0","973.0","M8 (3).txt"
"P15","2565.0","599.0","1035.0","M8 (3).txt"
"A16","2250.0","16311.0","2475.0","M8 (3).txt"
"B16","2282.0","14789.0","2111.0","M8 (3).txt"
"C16","2343.0","1356.0","9091.0","M8 (3).txt"
"D16","2339.0","1177.0","9106.0","M8 (3).txt"
"E16","2399.0","7488.0","9161.0","M8 (3).txt"
"F16","2426.0","6785.0","9250.0","M8 (3).txt"
"G16","2445.0","3973.0","9387.0","M8 (3).txt"
"H16","2311.0","2711.0","8853.0","M8 (3).txt"
"I16","2102.0","529.0","949.0","M8 (3).txt"
"J16","1978.0","510.0","871.0","M8 (3).txt"
"K16","2448.0","12039.0","8981.0","M8 (3).txt"
"L16","2005.0","525.0","870.0","M8 (3).txt"
"M16","2601.0","5592.0","9950.0","M8 (3).txt"
"N16","2240.0","603.0","942.0","M8 (3).txt"
"O16","2081.0","554.0","900.0","M8 (3).txt"
"P16","2771.0","663.0","1131.0","M8 (3).txt"
"A17","2672.0","17320.0","5725.0","M8 (3).txt"
"B17","2469.0","15779.0","5055.0","M8 (3).txt"
"C17","2430.0","1077.0","9284.0","M8 (3).txt"
"D17","2428.0","1084.0","9423.0","M8 (3).txt"
"E17","2352.0","4049.0","9109.0","M8 (3).txt"
"F17","2436.0","3250.0","9362.0","M8 (3).txt"
"G17","2434.0","6478.0","9229.0","M8 (3).txt"
"H17","2408.0","5290.0","9184.0","M8 (3).txt"
"I17","2594.0","13648.0","9462.0","M8 (3).txt"
"J17","2587.0","13814.0","8921.0","M8 (3).txt"
"K17","2512.0","10869.0","9199.0","M8 (3).txt"
"L17","2574.0","10844.0","9241.0","M8 (3).txt"
"M17","2634.0","5660.0","10037.0","M8 (3).txt"
"N17","2727.0","5538.0","10296.0","M8 (3).txt"
"O17","2321.0","583.0","1025.0","M8 (3).txt"
"P17","2669.0","650.0","1116.0","M8 (3).txt"
"A18","2579.0","17874.0","4041.0","M8 (3).txt"
"B18","2469.0","16203.0","4734.0","M8 (3).txt"
"C18","2499.0","1301.0","9672.0","M8 (3).txt"
"D18","2515.0","1133.0","9894.0","M8 (3).txt"
"E18","2458.0","4379.0","9553.0","M8 (3).txt"
"F18","1982.0","508.0","865.0","M8 (3).txt"
"G18","2455.0","5724.0","9433.0","M8 (3).txt"
"H18","2375.0","6320.0","8877.0","M8 (3).txt"
"I18","2636.0","14960.0","9060.0","M8 (3).txt"
"J18","2566.0","14465.0","8452.0","M8 (3).txt"
"K18","2522.0","10260.0","9258.0","M8 (3).txt"
"L18","2069.0","592.0","878.0","M8 (3).txt"
"M18","2607.0","7480.0","9888.0","M8 (3).txt"
"N18","2840.0","7334.0","10591.0","M8 (3).txt"
"O18","2551.0","636.0","1086.0","M8 (3).txt"
"P18","2789.0","685.0","1157.0","M8 (3).txt"
"A19","2840.0","19453.0","3953.0","M8 (3).txt"
"B19","2358.0","16851.0","2696.0","M8 (3).txt"
"C19","2414.0","1172.0","9365.0","M8 (3).txt"
"D19","2509.0","985.0","9850.0","M8 (3).txt"
"E19","2411.0","4839.0","9350.0","M8 (3).txt"
"F19","2370.0","5741.0","9086.0","M8 (3).txt"
"G19","2410.0","4732.0","9310.0","M8 (3).txt"
"H19","2332.0","3094.0","8894.0","M8 (3).txt"
"I19","2509.0","13386.0","8783.0","M8 (3).txt"
"J19","2584.0","15309.0","8634.0","M8 (3).txt"
"K19","2383.0","9243.0","8910.0","M8 (3).txt"
"L19","2597.0","12033.0","9276.0","M8 (3).txt"
"M19","2503.0","6319.0","9548.0","M8 (3).txt"
"N19","2769.0","7123.0","10421.0","M8 (3).txt"
"O19","2277.0","569.0","975.0","M8 (3).txt"
"P19","2577.0","635.0","1077.0","M8 (3).txt"
"A20","2604.0","17623.0","4730.0","M8 (3).txt"
"B20","2463.0","17218.0","3529.0","M8 (3).txt"
"C20","2403.0","1143.0","9352.0","M8 (3).txt"
"D20","2419.0","1119.0","9496.0","M8 (3).txt"
"E20","2315.0","4691.0","8858.0","M8 (3).txt"
"F20","2020.0","529.0","901.0","M8 (3).txt"
"G20","2354.0","4458.0","9068.0","M8 (3).txt"
"H20","2350.0","4612.0","9015.0","M8 (3).txt"
"I20","2597.0","14156.0","9461.0","M8 (3).txt"
"J20","2423.0","13919.0","8392.0","M8 (3).txt"
"K20","2399.0","10908.0","8598.0","M8 (3).txt"
"L20","1979.0","530.0","869.0","M8 (3).txt"
"M20","2561.0","6173.0","9821.0","M8 (3).txt"
"N20","2907.0","8721.0","10898.0","M8 (3).txt"
